"Mod name","Registry name","Item ID","Meta/dmg","Subtypes","Display name","Hunger","Saturation","Ore Dict keys"
"Pam's HarvestCraft","harvestcraft:raspberryjuiceitem",13845,0,"false","Raspberry Juice",2,1.2,"foodRaspberryjuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:raspberrymilkshakeitem",14572,0,"false","Raspberry Milk Shake",5,1.2,"foodRaspberrymilkshake"
"Pam's HarvestCraft","harvestcraft:raspberrypieitem",14078,0,"false","Raspberry Pie",5,1.2,"foodRaspberrypie"
"Pam's HarvestCraft","harvestcraft:raspberrysmoothieitem",14079,0,"false","Raspberry Smoothie",3,1.2,"foodRaspberrysmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:raspberrytrifleitem",14258,0,"false","Raspberry Trifle",6,1.2,"foodRaspberrytrifle"
"Pam's HarvestCraft","harvestcraft:raspberryyogurtitem",14080,0,"false","Raspberry Yogurt",2,1.2,"foodRaspberryyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:rawtofabbititem",14594,0,"false","Raw Tofabbit",1,0.6,"listAllmeatraw,listAllrabbitraw"
"Pam's HarvestCraft","harvestcraft:rawtofaconitem",14590,0,"false","Raw Tofacon",1,0.6,"listAllmeatraw,listAllporkraw"
"Pam's HarvestCraft","harvestcraft:rawtofeakitem",14589,0,"false","Raw Tofeak",1,0.6,"listAllbeefraw,listAllmeatraw"
"Pam's HarvestCraft","harvestcraft:rawtofeegitem",14591,0,"false","Raw Tofeeg",1,0.6,"listAllegg"
"Pam's HarvestCraft","harvestcraft:rawtofenisonitem",14596,0,"false","Raw Tofenison",1,0.6,"listAllmeatraw,listAllvenisonraw"
"Pam's HarvestCraft","harvestcraft:rawtofickenitem",14593,0,"false","Raw Toficken",1,0.6,"listAllchickenraw,listAllmeatraw"
"Pam's HarvestCraft","harvestcraft:rawtofishitem",14748,0,"false","Raw Tofish",1,0.6,"listAllfishraw"
"Pam's HarvestCraft","harvestcraft:rawtofuduckitem",14597,0,"false","Raw Tofuduck",1,0.6,"listAllduckraw,listAllmeatraw"
"Pam's HarvestCraft","harvestcraft:rawtofurkeyitem",14595,0,"false","Raw Tofurkey",1,0.6,"listAllmeatraw,listAllturkeyraw"
"Pam's HarvestCraft","harvestcraft:rawtofuttonitem",14592,0,"false","Raw Tofutton",1,0.6,"listAllmeatraw,listAllmuttonraw"
"Pam's HarvestCraft","harvestcraft:redvelvetcupcakeitem",14510,0,"false","Red Velvet Cupcake",8,1.2,"foodRedvelvetcupcake"
"Pam's HarvestCraft","harvestcraft:refriedbeansitem",13939,0,"false","Refried Beans",4,1.2,"foodRefriedbeans"
"Pam's HarvestCraft","harvestcraft:rhubarbitem",13494,0,"false","Rhubarb",1,0.6,"cropRhubarb,listAllveggie"
"Pam's HarvestCraft","harvestcraft:ricecakeitem",13820,0,"false","Rice Cake",2,1.2,"foodRicecake"
"Pam's HarvestCraft","harvestcraft:riceitem",13556,0,"false","Rice",1,0.6,"cropRice,listAllgrain"
"Pam's HarvestCraft","harvestcraft:ricepuddingitem",14563,0,"false","Rice Pudding",5,1.2,"foodRicepudding"
"Pam's HarvestCraft","harvestcraft:ricesoupitem",13934,0,"false","Rice Soup",3,1.2,"foodRicesoup"
"Pam's HarvestCraft","harvestcraft:rivermudcakeitem",14643,0,"false","River Mud Cake",11,1.2,"foodRivermudcake"
"Pam's HarvestCraft","harvestcraft:roastchickenitem",14269,0,"false","Roast Chicken",4,1.2,"foodRoastchicken"
"Pam's HarvestCraft","harvestcraft:roastedchestnutitem",14172,0,"false","Roasted Chestnut",2,1.2,"foodRoastedchestnut"
"Pam's HarvestCraft","harvestcraft:roastedpumpkinseedsitem",13822,0,"false","Roasted Pumpkin Seeds",1,1.2,"foodRoastedpumpkinseeds"
"Pam's HarvestCraft","harvestcraft:roastedrootveggiemedleyitem",13989,0,"false","Roasted Root Veggie Medley",4,1.2,"foodRoastedrootveggiemedley"
"Pam's HarvestCraft","harvestcraft:roastpotatoesitem",14270,0,"false","Roast Potatoes",3,1.2,"foodRoastpotatoes"
"Pam's HarvestCraft","harvestcraft:rootbeerfloatitem",14574,0,"false","Root Beer Float",6,1.2,"foodRootbeerfloat"
"Pam's HarvestCraft","harvestcraft:rootbeersodaitem",14150,0,"false","Root Beer",3,1.2,"foodRootbeersoda,listAllsoda"
"Pam's HarvestCraft","harvestcraft:rosepetalteaitem",14503,0,"false","Rose Petal Tea",2,1.2,"foodRosepetaltea"
"Pam's HarvestCraft","harvestcraft:rutabagaitem",13488,0,"false","Rutabaga",1,0.6,"cropRutabaga,listAllrootveggie,listAllveggie"
"Pam's HarvestCraft","harvestcraft:ryeitem",13464,0,"false","Rye",1,0.6,"cropRye,listAllgrain"
"Pam's HarvestCraft","harvestcraft:salisburysteakitem",14684,0,"false","Salisbury Steak",17,1.2,"foodSalisburysteak"
"Pam's HarvestCraft","harvestcraft:salmononigiriitem",14559,0,"false","Salmon Onigiri",5,1.2,"foodSalmononigiri"
"Pam's HarvestCraft","harvestcraft:salmonpattiesitem",14303,0,"false","Salmon Patties",9,1.2,"foodSalmonpatties"
"Pam's HarvestCraft","harvestcraft:salsaitem",14379,0,"false","Salsa",5,1.2,"foodSalsa"
"Pam's HarvestCraft","harvestcraft:saltedcaramelitem",14428,0,"false","Salted Caramel",2,1.2,"foodSaltedcaramel"
"Pam's HarvestCraft","harvestcraft:saltedsunflowerseedsitem",14087,0,"false","Salted Sunflower Seeds",2,1.2,"foodSaltedsunflowerseeds"
"Pam's HarvestCraft","harvestcraft:sardinerawitem",14746,0,"false","Raw Sardine",1,0.6,"foodSardineraw,listAllfishfresh,listAllfishraw"
"Pam's HarvestCraft","harvestcraft:sardinesinhotsauceitem",14380,0,"false","Sardines in Hot Sauce",3,1.2,"foodSardinesinhotsauce"
"Pam's HarvestCraft","harvestcraft:saucedlambkebabitem",14633,0,"false","Sauced Lamb Kebab",10,1.2,"foodSaucedlambkebab"
"Pam's HarvestCraft","harvestcraft:sauerbratenitem",14499,0,"false","Sauerbraten",6,1.2,"foodSauerbraten"
"Pam's HarvestCraft","harvestcraft:sausagebeanmeltitem",14465,0,"false","Sausage Bean Melt",10,1.2,"foodSausagebeanmelt"
"Pam's HarvestCraft","harvestcraft:sausageinbreaditem",14210,0,"false","Sausage in Bread",9,1.2,"foodSausageinbread"
"Pam's HarvestCraft","harvestcraft:sausageitem",14304,0,"false","Sausage",4,1.2,"foodSausage"
"Pam's HarvestCraft","harvestcraft:sausagerollitem",14305,0,"false","Sausage Roll",9,1.2,"foodSausageroll"
"Pam's HarvestCraft","harvestcraft:scallionbakedpotatoitem",14167,0,"false","Scallion Baked Potato",4,1.2,"foodScallionbakedpotato"
"Pam's HarvestCraft","harvestcraft:scallionitem",13518,0,"false","Scallion",1,0.6,"cropScallion,listAllveggie"
"Pam's HarvestCraft","harvestcraft:scallopcookeditem",14240,0,"false","Cooked Scallop",2,1.2,"foodScallopcooked"
"Pam's HarvestCraft","harvestcraft:scalloprawitem",14736,0,"false","Raw Scallop",1,0.6,"foodScallopraw"
"Pam's HarvestCraft","harvestcraft:schnitzelitem",14570,0,"false","Schnitzel",6,1.2,"foodSchnitzel"
"Pam's HarvestCraft","harvestcraft:scrambledeggitem",13881,0,"false","Scrambled Egg",3,1.2,"foodScrambledegg"
"Pam's HarvestCraft","harvestcraft:seaweeditem",13558,0,"false","Seaweed",1,0.6,"cropSeaweed,listAllgreenveggie,listAllveggie"
"Pam's HarvestCraft","harvestcraft:seedenergygelitem",14544,0,"false","Seed Energy Gel",3,1.2,"foodSeedenergygel"
"Pam's HarvestCraft","harvestcraft:seedsoupitem",14059,0,"false","Seed Soup",3,1.2,"foodSeedsoup"
"Pam's HarvestCraft","harvestcraft:sesameballitem",14306,0,"false","Sesame Ball",5,1.2,"foodSesameball"
"Pam's HarvestCraft","harvestcraft:sesameseedsitem",13562,0,"false","Sesame Seeds",1,0.6,"cropSesame"
"Pam's HarvestCraft","harvestcraft:sesamesnapsitem",14307,0,"false","Sesame Snaps",2,1.2,"foodSesamesnaps"
"Pam's HarvestCraft","harvestcraft:shepardspieitem",14104,0,"false","Shepherd's Pie",8,1.2,"foodShepherdspie"
"Pam's HarvestCraft","harvestcraft:shrimpcocktailitem",14527,0,"false","Shrimp Cocktail",5,1.2,"foodShrimpcocktail"
"Pam's HarvestCraft","harvestcraft:shrimpcookeditem",14241,0,"false","Cooked Shrimp",2,1.2,"foodShrimpcooked"
"Pam's HarvestCraft","harvestcraft:shrimpokrahushpuppiesitem",14308,0,"false","Shrimp Pork Okra Hushpuppies",8,1.2,"foodShrimpokrahushpuppies"
"Pam's HarvestCraft","harvestcraft:shrimprawitem",14737,0,"false","Raw Shrimp",1,0.6,"foodShrimpraw"
"Pam's HarvestCraft","harvestcraft:shrimptemperaitem",14554,0,"false","Shrimp Tempura",4,1.2,"foodShrimptempera"
"Pam's HarvestCraft","harvestcraft:silkentofuitem",14170,0,"false","Silken Tofu",1,1.2,"foodSilkentofu,listAllheavycream,listAllicecream"
"Pam's HarvestCraft","harvestcraft:sisalitem",13604,0,"false","Sisal",1,0.6,"cropSisal,listAllfiber"
"Pam's HarvestCraft","harvestcraft:slawdogitem",14642,0,"false","Slaw Dog",11,1.2,"foodSlawdog"
"Pam's HarvestCraft","harvestcraft:slimegummiesitem",14522,0,"false","Slime Gummies",2,1.2,"foodSlimegummies"
"Pam's HarvestCraft","harvestcraft:slimepieitem",14500,0,"false","Slime Pie",7,1.2,"foodSlimepie"
"Pam's HarvestCraft","harvestcraft:smoresitem",14410,0,"false","Smores",9,1.2,"foodSmores"
"Pam's HarvestCraft","harvestcraft:snailcookeditem",14242,0,"false","Cooked Snail",2,1.2,"foodSnailcooked"
"Pam's HarvestCraft","harvestcraft:snailrawitem",14738,0,"false","Raw Snail",1,0.6,"foodSnailraw"
"Pam's HarvestCraft","harvestcraft:snapperrawitem",14739,0,"false","Raw Snapper",1,0.6,"foodSnapperraw,listAllfishfresh,listAllfishraw"
"Pam's HarvestCraft","harvestcraft:snickersbaritem",14232,0,"false","Snickers Bar",3,1.2,"foodSnickersbar"
"Pam's HarvestCraft","harvestcraft:softpretzelandmustarditem",13995,0,"false","Soft Pretzel and Mustard",7,1.2,"foodSoftpretzelandmustard"
"Pam's HarvestCraft","harvestcraft:softpretzelitem",14060,0,"false","Soft Pretzel",6,1.2,"foodSoftpretzel"
"Pam's HarvestCraft","harvestcraft:sourcreamandonionpotatochipsitem",14396,0,"false","Sour Cream and Onion Potato Chips",5,1.2,"foodSourcreamandonionpotatochips"
"Pam's HarvestCraft","harvestcraft:soursopitem",13625,0,"false","Soursop",1,0.6,"listAllfruit"
"Pam's HarvestCraft","harvestcraft:southernstylebreakfastitem",14693,0,"false","Southern Style Breakfast",20,1.2,"foodSouthernstylebreakfast"
"Pam's HarvestCraft","harvestcraft:soybeanitem",13532,0,"false","Soybean",1,0.6,"cropSoybean,listAllveggie"
"Pam's HarvestCraft","harvestcraft:soymilkitem",14168,0,"false","Soy Milk",1,1.2,"foodSoymilk,listAllmilk"
"Pam's HarvestCraft","harvestcraft:spagettiandmeatballsitem",13896,0,"false","Spaghetti and Meatballs",5,1.2,"foodSpagettiandmeatballs"
"Pam's HarvestCraft","harvestcraft:spagettiitem",13895,0,"false","Spaghetti",3,1.2,"foodSpagetti"
"Pam's HarvestCraft","harvestcraft:spaghettidinneritem",14668,0,"false","Spaghetti Dinner",13,1.2,"foodSpaghettidinner"
"Pam's HarvestCraft","harvestcraft:spicebunitem",14158,0,"false","Spice Bun",6,1.2,"foodSpicebun"
"Pam's HarvestCraft","harvestcraft:spiceleafitem",13502,0,"false","Spice Leaf",1,0.6,"cropSpiceleaf,listAllgreenveggie,listAllspice"
"Pam's HarvestCraft","harvestcraft:spicygreensitem",13997,0,"false","Spicy Greens",5,1.2,"foodSpicygreens"
"Pam's HarvestCraft","harvestcraft:spicymustardporkitem",13996,0,"false","Spicy Mustard Pork",4,1.2,"foodSpicymustardpork"
"Pam's HarvestCraft","harvestcraft:spidereyepieitem",14429,0,"false","Spider Eye Pie",6,1.2,"foodSpidereyepie"
"Pam's HarvestCraft","harvestcraft:spidereyesoupitem",13886,0,"false","Spider Eye Soup",4,1.2,"foodSpidereyesoup"
"Pam's HarvestCraft","harvestcraft:spinachitem",13526,0,"false","Spinach",1,0.6,"cropSpinach,listAllgreenveggie,listAllveggie"
"Pam's HarvestCraft","harvestcraft:spinachpieitem",14623,0,"false","Spinach Pie",10,1.2,"foodSpinachpie"
"Pam's HarvestCraft","harvestcraft:splitpeasoupitem",13985,0,"false","Split Pea Soup",6,1.2,"foodSplitpeasoup"
"Pam's HarvestCraft","harvestcraft:springfieldcashewchickenitem",14645,0,"false","Springfield Cashew Chicken",11,1.2,"foodSpringfieldcashewchicken"
"Pam's HarvestCraft","harvestcraft:springrollitem",14447,0,"false","Spring Rolls",7,1.2,"foodSpringroll"
"Pam's HarvestCraft","harvestcraft:springsaladitem",13900,0,"false","Spring Salad",2,1.2,"foodSpringsalad"
"Pam's HarvestCraft","harvestcraft:sprinklescupcakeitem",14517,0,"false","Sprinkles Cupcake",8,1.2,"foodSprinklescupcake"
"Pam's HarvestCraft","harvestcraft:spumoniicecreamitem",14278,0,"false","Spumoni Ice Cream",4,1.2,"foodSpumoniicecream"
"Pam's HarvestCraft","harvestcraft:squidinkspaghettiitem",14478,0,"false","Squid Ink Spaghetti",2,1.2,"foodSquidinkspaghetti"
"Pam's HarvestCraft","harvestcraft:starfruititem",13665,0,"false","Starfruit",1,0.6,"cropStarfruit,listAllfruit"
"Pam's HarvestCraft","harvestcraft:starfruitjellyitem",14137,0,"false","Starfruit Jelly",2,1.2,"foodStarfruitjelly"
"Pam's HarvestCraft","harvestcraft:starfruitjellysandwichitem",14138,0,"false","Starfruit Jelly Sandwich",6,1.2,"foodStarfruitjellysandwich"
"Pam's HarvestCraft","harvestcraft:starfruitjuiceitem",13838,0,"false","Starfruit Juice",2,1.2,"foodStarfruitjuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:starfruitsmoothieitem",14018,0,"false","Starfruit Smoothie",3,1.2,"foodStarfruitsmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:starfruityogurtitem",14019,0,"false","Starfruit Yogurt",2,1.2,"foodStarfruityogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:steakandchipsitem",14274,0,"false","Steak and Chips",4,1.2,"foodSteakandchips"
"Pam's HarvestCraft","harvestcraft:steakfajitaitem",14411,0,"false","Steak Fajita",9,1.2,"foodSteakfajita"
"Pam's HarvestCraft","harvestcraft:steaktartareitem",14479,0,"false","Steak Tartare",6,1.2,"foodSteaktartare"
"Pam's HarvestCraft","harvestcraft:steamedpeasitem",13984,0,"false","Steamed Peas",2,1.2,"foodSteamedpeas"
"Pam's HarvestCraft","harvestcraft:steamedspinachitem",14233,0,"false","Steamed Spinach",2,1.2,"foodSteamedspinach"
"Pam's HarvestCraft","harvestcraft:stockitem",13893,0,"false","Stock",2,1.2,"foodStock"
"Pam's HarvestCraft","harvestcraft:strawberrycupcakeitem",14514,0,"false","Strawberry Cupcake",8,1.2,"foodStrawberrycupcake"
"Pam's HarvestCraft","harvestcraft:strawberryicecreamitem",14154,0,"false","Strawberry Ice Cream",4,1.2,"foodStrawberryicecream"
"Pam's HarvestCraft","harvestcraft:strawberryitem",13454,0,"false","Strawberry",1,0.6,"cropStrawberry,listAllberry,listAllfruit"
"Pam's HarvestCraft","harvestcraft:strawberryjellyitem",14139,0,"false","Strawberry Jelly",2,1.2,"foodStrawberryjelly"
"Pam's HarvestCraft","harvestcraft:strawberryjellysandwichitem",14140,0,"false","Strawberry Jelly Sandwich",6,1.2,"foodStrawberryjellysandwich"
"Pam's HarvestCraft","harvestcraft:strawberryjuiceitem",13833,0,"false","Strawberry Juice",2,1.2,"foodStrawberryjuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:strawberrymilkshakeitem",14265,0,"false","Strawberry Milkshake",3,1.2,"foodStrawberrymilkshake"
"Pam's HarvestCraft","harvestcraft:strawberrypieitem",13918,0,"false","Strawberry Pie",5,1.2,"foodStrawberrypie"
"Pam's HarvestCraft","harvestcraft:strawberryrhubarbpieitem",14501,0,"false","Strawberry Rhubarb Pie",6,1.2,"foodStrawberryrhubarbpie"
"Pam's HarvestCraft","harvestcraft:strawberrysaladitem",13919,0,"false","Strawberry Salad",3,1.2,"foodStrawberrysalad"
"Pam's HarvestCraft","harvestcraft:strawberrysmoothieitem",13917,0,"false","Strawberry Smoothie",3,1.2,"foodStrawberrysmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:strawberrysodaitem",14151,0,"false","Strawberry Soda",4,1.2,"foodStrawberrysoda,listAllsoda"
"Pam's HarvestCraft","harvestcraft:strawberrysouffleitem",14552,0,"false","Strawberry Soufflé",7,1.2,"foodStrawberrysouffle"
"Pam's HarvestCraft","harvestcraft:strawberryyogurtitem",14070,0,"false","Strawberry Yogurt",2,1.2,"foodStrawberryyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:stuffedchilipeppersitem",14521,0,"false","Stuffed Chili Peppers",7,1.2,"foodStuffedchilipeppers"
"Pam's HarvestCraft","harvestcraft:stuffedduckitem",14452,0,"false","Stuffed Duck",7,1.2,"foodStuffedduck"
"Pam's HarvestCraft","harvestcraft:stuffedeggplantitem",13967,0,"false","Stuffed Eggplant",7,1.2,"foodStuffedeggplant"
"Pam's HarvestCraft","harvestcraft:stuffedmushroomitem",13866,0,"false","Stuffed Mushroom",7,1.2,"foodStuffedmushroom"
"Pam's HarvestCraft","harvestcraft:stuffedpepperitem",13944,0,"false","Stuffed Pepper",3,1.2,"foodStuffedpepper"
"Pam's HarvestCraft","harvestcraft:stuffingitem",14455,0,"false","Stuffing",8,1.2,"foodStuffing"
"Pam's HarvestCraft","harvestcraft:suaderoitem",14260,0,"false","Suadero",3,1.2,""
"Pam's HarvestCraft","harvestcraft:succotashitem",14406,0,"false","Succotash",5,1.2,"foodSuccotash"
"Pam's HarvestCraft","harvestcraft:sugarcookieitem",14393,0,"false","Sugar Cookie",7,1.2,"foodSugarcookie,listAllcookie"
"Pam's HarvestCraft","harvestcraft:summerradishsaladitem",14001,0,"false","Summer Radish Salad",5,1.2,"foodSummerradishsalad"
"Pam's HarvestCraft","harvestcraft:summersquashwithradishitem",14002,0,"false","Summer Squash with Radish",5,1.2,"foodSummersquashwithradish"
"Pam's HarvestCraft","harvestcraft:sundayhighteaitem",14546,0,"false","Sunday High Tea",9,1.2,"foodSundayhightea"
"Pam's HarvestCraft","harvestcraft:sundayroastitem",14271,0,"false","Sunday Roast",8,1.2,"foodSundayroast"
"Pam's HarvestCraft","harvestcraft:sunflowerbroccolisaladitem",14089,0,"false","Sunflower Broccoli Salad",6,1.2,"foodSunflowerbroccolisalad"
"Pam's HarvestCraft","harvestcraft:sunflowerseedsitem",13798,0,"false","Sunflower Seeds",1,0.6,"cropSunflower"
"Pam's HarvestCraft","harvestcraft:sunflowerwheatrollsitem",14088,0,"false","Sunflower Wheat Rolls",6,1.2,"foodSunflowerwheatrolls"
"Pam's HarvestCraft","harvestcraft:supremepizzaitem",14671,0,"false","Supreme Pizza",14,1.2,"foodSupremepizza"
"Pam's HarvestCraft","harvestcraft:surfandturfitem",14401,0,"false","Surf and Turf",5,1.2,"foodSurfandturf"
"Pam's HarvestCraft","harvestcraft:sushiitem",14107,0,"false","Sushi",4,1.2,"foodSushi"
"Pam's HarvestCraft","harvestcraft:swedishmeatballsitem",14639,0,"false","Swedish Meatballs",10,1.2,"foodSwedishmeatballs"
"Pam's HarvestCraft","harvestcraft:sweetandsourchickenitem",14348,0,"false","Sweet and Sour Chicken",8,1.2,"foodSweetandsourchicken"
"Pam's HarvestCraft","harvestcraft:sweetandsourmeatballsitem",14425,0,"false","Sweet and Sour Meatballs",6,1.2,"foodSweetandsourmeatballs"
"Pam's HarvestCraft","harvestcraft:sweetpickleitem",14310,0,"false","Sweet Pickle",6,1.2,"foodPickles,foodSweetpickle"
"Pam's HarvestCraft","harvestcraft:sweetpotatoitem",13490,0,"false","Sweet Potato",1,0.6,"cropSweetpotato,listAllrootveggie,listAllveggie"
"Pam's HarvestCraft","harvestcraft:sweetpotatopieitem",13981,0,"false","Sweet Potato Pie",9,1.2,"foodSweetpotatopie"
"Pam's HarvestCraft","harvestcraft:sweetpotatosouffleitem",14173,0,"false","Sweet Potato Souffle",7,1.2,"foodSweetpotatosouffle"
"Pam's HarvestCraft","harvestcraft:sweetteaitem",14352,0,"false","Sweet Tea",4,1.2,"foodSweettea"
"Pam's HarvestCraft","harvestcraft:szechuaneggplantitem",14480,0,"false","Szechuan Eggplant",9,1.2,"foodSzechuaneggplant"
"Pam's HarvestCraft","harvestcraft:tacoitem",13914,0,"false","Taco",8,1.2,"foodTaco"
"Pam's HarvestCraft","harvestcraft:taffyitem",13885,0,"false","Taffy",2,1.2,"foodTaffy"
"Pam's HarvestCraft","harvestcraft:taiyakiitem",14558,0,"false","Taiyaki",5,1.2,"foodTaiyaki"
"Pam's HarvestCraft","harvestcraft:takoyakiitem",14636,0,"false","Takoyaki",10,1.2,"foodTakoyaki"
"Pam's HarvestCraft","harvestcraft:tamarinditem",13740,0,"false","Tamarind",1,0.6,"listAllveggie"
"Pam's HarvestCraft","harvestcraft:taroitem",13606,0,"false","Taro",1,0.6,"cropTaro,listAllveggie"
"Pam's HarvestCraft","harvestcraft:tatertotsitem",14409,0,"false","Tater Tots",3,1.2,"foodTatertots"
"Pam's HarvestCraft","harvestcraft:teaitem",13816,0,"false","Cup of Tea",2,1.2,"foodTea"
"Pam's HarvestCraft","harvestcraft:tealeafitem",13504,0,"false","Tea Leaf",1,0.6,"cropTea"
"Pam's HarvestCraft","harvestcraft:teriyakichickenitem",14381,0,"false","Teriyaki Chicken",8,1.2,"foodTeriyakichicken"
"Pam's HarvestCraft","harvestcraft:thankfuldinneritem",14695,0,"false","Thankful Dinner",24,1.2,"foodThankfuldinner"
"Pam's HarvestCraft","harvestcraft:theatreboxitem",14384,0,"false","Theatre Box",7,1.2,"foodTheatrebox"
"Pam's HarvestCraft","harvestcraft:threebeansaladitem",14424,0,"false","Three Bean Salad",5,1.2,"foodThreebeansalad"
"Pam's HarvestCraft","harvestcraft:tilapiarawitem",14740,0,"false","Raw Tilapia",1,0.6,"foodTilapiaraw,listAllfishfresh,listAllfishraw"
"Pam's HarvestCraft","harvestcraft:timpanoitem",14689,0,"false","Timpano",19,1.2,"foodTimpano"
"Pam's HarvestCraft","harvestcraft:timtamitem",14224,0,"false","Tim Tam",4,1.2,"foodTimtam"
"Pam's HarvestCraft","harvestcraft:tiropitaitem",14502,0,"false","Tiropita",8,1.2,"foodTiropita"
"Pam's HarvestCraft","harvestcraft:toadintheholeitem",14650,0,"false","Toad in the Hole",11,1.2,"foodToadinthehole"
"Pam's HarvestCraft","harvestcraft:toastedcoconutitem",13821,0,"false","Toasted Coconut",2,1.2,"foodToastedcoconut"
"Pam's HarvestCraft","harvestcraft:toastedwesternitem",14656,0,"false","Toasted Western",12,1.2,"foodToastedwestern"
"Pam's HarvestCraft","harvestcraft:toastitem",13808,0,"false","Toast",4,1.2,"foodToast"
"Pam's HarvestCraft","harvestcraft:toastsandwichitem",14207,0,"false","Toast Sandwich",9,1.2,"foodToastsandwich"
"Pam's HarvestCraft","harvestcraft:tomatilloitem",13608,0,"false","Tomatillo",1,0.6,"cropTomatillo,listAllveggie"
"Pam's HarvestCraft","harvestcraft:tomatoherbchickenitem",14421,0,"false","Tomato Herb Chicken",4,1.2,"foodTomatoherbchicken"
"Pam's HarvestCraft","harvestcraft:tomatoitem",13544,0,"false","Tomato",1,0.6,"cropTomato,listAllveggie"
"Pam's HarvestCraft","harvestcraft:tomatosoupitem",13897,0,"false","Tomato Soup",3,1.2,"foodTomatosoup"
"Pam's HarvestCraft","harvestcraft:tortillachipsitem",14398,0,"false","Tortilla Chips",5,1.2,"foodTortillachips"
"Pam's HarvestCraft","harvestcraft:tortillaitem",13912,0,"false","Tortilla",3,1.2,"foodTortilla"
"Pam's HarvestCraft","harvestcraft:trailmixitem",13922,0,"false","Trail Mix",4,1.2,"foodTrailmix"
"Pam's HarvestCraft","harvestcraft:troutrawitem",14741,0,"false","Raw Trout",1,0.6,"foodTroutraw,listAllfishfresh,listAllfishraw"
"Pam's HarvestCraft","harvestcraft:tunafishsandwichitem",14628,0,"false","Tunafish Sandwich",10,1.2,"foodTunafishsandwich"
"Pam's HarvestCraft","harvestcraft:tunaonigiriitem",14560,0,"false","Tuna Onigiri",5,1.2,"foodTunaonigiri"
"Pam's HarvestCraft","harvestcraft:tunapotatoitem",14326,0,"false","Tuna Potato",7,1.2,"foodTunapotato"
"Pam's HarvestCraft","harvestcraft:tunarawitem",14742,0,"false","Raw Tuna",1,0.6,"foodTunaraw,listAllfishfresh,listAllfishraw"
"Pam's HarvestCraft","harvestcraft:tunasaladitem",14390,0,"false","Tuna Salad",9,1.2,"foodTunasalad"
"Pam's HarvestCraft","harvestcraft:turkeycookeditem",14262,0,"false","Cooked Turkey",2,1.2,"foodTurkeycooked,listAllmeatcooked,listAllturkeycooked"
"Pam's HarvestCraft","harvestcraft:turkeyrawitem",14261,0,"false","Raw Turkey",1,1.2,"foodTurkeyraw,listAllmeatraw,listAllturkeyraw"
"Pam's HarvestCraft","harvestcraft:turkishdelightitem",14382,0,"false","Turkish Delight",5,1.2,"foodTurkishdelight"
"Pam's HarvestCraft","harvestcraft:turnipitem",13492,0,"false","Turnip",1,0.6,"cropTurnip,listAllrootveggie,listAllveggie"
"Pam's HarvestCraft","harvestcraft:turnipsoupitem",13988,0,"false","Turnip Soup",6,1.2,"foodTurnipsoup"
"Pam's HarvestCraft","harvestcraft:turtlecookeditem",14243,0,"false","Cooked Turtle",2,1.2,"foodTurtlecooked"
"Pam's HarvestCraft","harvestcraft:turtlerawitem",14743,0,"false","Raw Turtle",1,0.6,"foodTurtleraw"
"Pam's HarvestCraft","harvestcraft:vanillabeanitem",13662,0,"false","Vanilla Bean",1,0.6,"cropVanillabean"
"Pam's HarvestCraft","harvestcraft:vanillaconchasbreaditem",14550,0,"false","Vanilla Conchas Bread",7,1.2,"foodVanillaconchasbread"
"Pam's HarvestCraft","harvestcraft:vanillacupcakeitem",14507,0,"false","Vanilla Cupcake",8,1.2,"foodVanillacupcake"
"Pam's HarvestCraft","harvestcraft:vanillaicecreamitem",14155,0,"false","Vanilla Ice Cream",4,1.2,"foodVanillaicecream"
"Pam's HarvestCraft","harvestcraft:vanillayogurtitem",14048,0,"false","Vanilla Yogurt",2,1.2,"foodVanillayogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:vegemiteitem",14220,0,"false","Vegemite",4,1.2,"foodVegemite"
"Pam's HarvestCraft","harvestcraft:vegemiteontoastitem",14234,0,"false","Vegemite on Toast",5,1.2,"foodVegemiteontoast"
"Pam's HarvestCraft","harvestcraft:vegetablesoupitem",13892,0,"false","Vegetable Soup",5,1.2,"foodVegetablesoup"
"Pam's HarvestCraft","harvestcraft:vegetarianlettucewrapitem",13932,0,"false","Vegetarian Lettuce Wrap",3,1.2,"foodVegetarianlettucewrap"
"Pam's HarvestCraft","harvestcraft:veggiestirfryitem",13945,0,"false","Veggie Stirfry",5,1.2,"foodVeggiestirfry"
"Pam's HarvestCraft","harvestcraft:veggiestripsitem",14311,0,"false","Veggie Strips",5,1.2,"foodVeggiestrips"
"Pam's HarvestCraft","harvestcraft:venisoncookeditem",14264,0,"false","Cooked Venison",2,1.2,"foodVenisoncooked,listAllmeatcooked,listAllvenisoncooked"
